
0.000000	0.061001	0.122009	0.183027	0.244061	0.305115	0.366191	0.427289	0.488408	0.549543	0.610689	0.671835	0.732968	0.794070	0.855119	0.916090	0.976952	1.037667	1.098194	1.158484	1.218484	1.278133	1.337363	1.396101	1.454264	1.511765	1.568507	1.624390	1.679303	1.733132	1.785754	1.837041	1.886861	1.935078	1.981549	2.026134	2.068685	2.109059	2.147111	2.182700	2.215687	2.245940	2.273334	2.297750	2.319080	2.337229	2.352110	2.363655	2.371806	2.376523	2.377780	2.375569	2.369898	2.360792	2.348289	2.332446	2.313332	2.291031	2.265638	2.237262	2.206018	2.172031	2.135434	2.096365	2.054962	2.011371	1.965734	1.918197	1.868901	1.817987	1.765590	1.711843	1.656872	1.600799	1.543738	1.485798	1.427081	1.367681	1.307687	1.247179	1.186230	1.124909	1.063275	1.001382	0.939277	0.877004	0.814599	0.752092	0.689511	0.626876	0.564207	0.501517	0.438816	0.376113	0.313413	0.250719	0.188031	0.125350	0.062674	0.000000	
0.000000	0.067087	0.134182	0.201292	0.268423	0.335581	0.402770	0.469992	0.537246	0.604529	0.671835	0.739155	0.806475	0.873778	0.941041	1.008235	1.075330	1.142284	1.209054	1.275587	1.341824	1.407700	1.473140	1.538064	1.602382	1.665997	1.728803	1.790687	1.851529	1.911198	1.969560	2.026471	2.081783	2.135343	2.186991	2.236567	2.283906	2.328845	2.371221	2.410871	2.447640	2.481376	2.511935	2.539182	2.562995	2.583262	2.599887	2.612788	2.621901	2.627179	2.628593	2.626133	2.619809	2.609648	2.595696	2.578017	2.556691	2.531813	2.503495	2.471858	2.437036	2.399171	2.358415	2.314923	2.268856	2.220375	2.169645	2.116827	2.062083	2.005570	1.947441	1.887844	1.826921	1.764806	1.701628	1.637507	1.572557	1.506881	1.440576	1.373731	1.306427	1.238737	1.170727	1.102455	1.033973	0.965326	0.896553	0.827686	0.758754	0.689780	0.620782	0.551773	0.482764	0.413763	0.344774	0.275797	0.206834	0.137883	0.068939	0.000000	
0.000000	0.073165	0.146341	0.219535	0.292758	0.366017	0.439317	0.512663	0.586054	0.659491	0.732968	0.806475	0.880001	0.953527	1.027030	1.100482	1.173848	1.247087	1.320151	1.392985	1.465526	1.537702	1.609434	1.680634	1.751204	1.821038	1.890021	1.958028	2.024926	2.090572	2.154817	2.217501	2.278459	2.337520	2.394506	2.449237	2.501529	2.551197	2.598056	2.641926	2.682627	2.719989	2.753848	2.784050	2.810456	2.832939	2.851388	2.865710	2.875832	2.881700	2.883281	2.880563	2.873558	2.862297	2.846831	2.827236	2.803602	2.776039	2.744671	2.709640	2.671097	2.629204	2.584132	2.536058	2.485163	2.431630	2.375642	2.317384	2.257035	2.194770	2.130761	2.065172	1.998161	1.929877	1.860462	1.790048	1.718759	1.646709	1.574005	1.500743	1.427011	1.352887	1.278442	1.203740	1.128835	1.053775	0.978600	0.903346	0.828041	0.752709	0.677367	0.602029	0.526705	0.451402	0.376121	0.300863	0.225626	0.150407	0.075200	0.000000	
0.000000	0.079234	0.158480	0.237751	0.317058	0.396411	0.475819	0.555287	0.634819	0.714414	0.794070	0.873778	0.953527	1.033299	1.113071	1.192814	1.272493	1.352065	1.431479	1.510677	1.589593	1.668149	1.746261	1.823834	1.900762	1.976931	2.052216	2.126479	2.199576	2.271349	2.341635	2.410257	2.477033	2.541772	2.604277	2.664347	2.721776	2.776357	2.827884	2.876149	2.920955	2.962106	2.999418	3.032716	3.061842	3.086650	3.107016	3.122834	3.134018	3.140509	3.142268	3.139282	3.131564	3.119149	3.102099	3.080495	3.054443	3.024068	2.989513	2.950935	2.908509	2.862417	2.812852	2.760015	2.704109	2.645339	2.583913	2.520033	2.453902	2.385715	2.315662	2.243924	2.170675	2.096080	2.020295	1.943463	1.865722	1.787193	1.707994	1.628226	1.547986	1.467358	1.386416	1.305228	1.223852	1.142337	1.060727	0.979057	0.897356	0.815647	0.733948	0.652272	0.570627	0.489017	0.407445	0.325908	0.244401	0.162920	0.081455	0.000000	
0.000000	0.085289	0.170594	0.255930	0.341312	0.426751	0.512261	0.597848	0.683519	0.769277	0.855119	0.941041	1.027030	1.113071	1.199141	1.285212	1.371246	1.457201	1.543024	1.628653	1.714019	1.799041	1.883628	1.967679	2.051081	2.133711	2.215432	2.296098	2.375549	2.453616	2.530117	2.604861	2.677644	2.748259	2.816485	2.882099	2.944873	3.004574	3.060971	3.113835	3.162938	3.208064	3.249002	3.285556	3.317545	3.344806	3.367194	3.384591	3.396900	3.404050	3.406000	3.402734	3.394267	3.380639	3.361919	3.338203	3.309609	3.276279	3.238376	3.196081	3.149587	3.099103	3.044846	2.987042	2.925918	2.861706	2.794636	2.724935	2.652827	2.578528	2.502248	2.424187	2.344536	2.263475	2.181174	2.097791	2.013471	1.928350	1.842550	1.756183	1.669350	1.582142	1.494637	1.406905	1.319008	1.230996	1.142915	1.054799	0.966679	0.878575	0.790507	0.702483	0.614512	0.526597	0.438734	0.350921	0.263151	0.175414	0.087701	0.000000	
0.000000	0.091329	0.182677	0.274064	0.365507	0.457022	0.548625	0.640325	0.732134	0.824055	0.916090	1.008235	1.100482	1.192814	1.285212	1.377646	1.470080	1.562470	1.654763	1.746893	1.838790	1.930368	2.021532	2.112173	2.202173	2.291399	2.379704	2.466931	2.552908	2.637449	2.720358	2.801424	2.880427	2.957134	3.031306	3.102693	3.171043	3.236096	3.297595	3.355281	3.408901	3.458210	3.502971	3.542962	3.577978	3.607833	3.632366	3.651438	3.664940	3.672793	3.674949	3.671390	3.662132	3.647221	3.626738	3.600789	3.569511	3.533065	3.491635	3.445425	3.394656	3.339562	3.280390	3.217389	3.150818	3.080933	3.007991	2.932246	2.853943	2.773323	2.690615	2.606040	2.519807	2.432111	2.343137	2.253055	2.162023	2.070185	1.977674	1.884607	1.791092	1.697223	1.603084	1.508748	1.414278	1.319726	1.225137	1.130547	1.035984	0.941470	0.847020	0.752643	0.658344	0.564122	0.469974	0.375893	0.281867	0.187886	0.093935	0.000000	
0.000000	0.097350	0.194723	0.292142	0.389630	0.487207	0.584890	0.682696	0.780636	0.878720	0.976952	1.075330	1.173848	1.272493	1.371246	1.470080	1.568959	1.667838	1.766663	1.865369	1.963881	2.062111	2.159958	2.257311	2.354040	2.450008	2.545056	2.639017	2.731703	2.822917	2.912443	3.000053	3.085505	3.168547	3.248911	3.326326	3.400509	3.471174	3.538031	3.600794	3.659177	3.712905	3.761711	3.805344	3.843572	3.876186	3.902998	3.923855	3.938631	3.947236	3.949613	3.945746	3.935649	3.919378	3.897023	3.868706	3.834582	3.794836	3.749674	3.699329	3.644050	3.584103	3.519761	3.451309	3.379031	3.303218	3.224152	3.142114	3.057377	2.970206	2.880851	2.789554	2.696541	2.602027	2.506209	2.409271	2.311381	2.212696	2.113353	2.013480	1.913187	1.812575	1.711730	1.610727	1.509630	1.408494	1.307361	1.206268	1.105242	1.004301	0.903460	0.802725	0.702098	0.601575	0.501148	0.400808	0.300540	0.200328	0.100154	0.000000	
0.000000	0.103347	0.206722	0.310152	0.413665	0.517284	0.621033	0.724931	0.828996	0.933238	1.037667	1.142284	1.247087	1.352065	1.457201	1.562470	1.667838	1.773260	1.878682	1.984040	2.089255	2.194236	2.298881	2.403070	2.506672	2.609536	2.711498	2.812376	2.911973	3.010072	3.106444	3.200840	3.292997	3.382636	3.469469	3.553192	3.633495	3.710059	3.782564	3.850687	3.914110	3.972522	4.025625	4.073133	4.114784	4.150339	4.179589	4.202354	4.218495	4.227906	4.230526	4.226330	4.215342	4.197621	4.173271	4.142431	4.105279	4.062022	4.012898	3.958168	3.898116	3.833038	3.763245	3.689053	3.610784	3.528755	3.443285	3.354682	3.263249	3.169272	3.073030	2.974783	2.874779	2.773247	2.670401	2.566438	2.461538	2.355864	2.249565	2.142772	2.035603	1.928160	1.820534	1.712800	1.605023	1.497257	1.389546	1.281923	1.174413	1.067034	0.959795	0.852700	0.745748	0.638930	0.532236	0.425651	0.319156	0.212731	0.106353	0.000000	
0.000000	0.109316	0.218665	0.328080	0.437592	0.547232	0.657027	0.767002	0.877177	0.987570	1.098194	1.209054	1.320151	1.431479	1.543024	1.654763	1.766663	1.878682	1.990768	2.102854	2.214862	2.326699	2.438260	2.549420	2.660041	2.769967	2.879024	2.987018	3.093739	3.198958	3.302422	3.403867	3.503005	3.599535	3.693137	3.783480	3.870220	3.953006	4.031479	4.105281	4.174055	4.237452	4.295133	4.346780	4.392092	4.430800	4.462663	4.487481	4.505089	4.515371	4.518253	4.513711	4.501768	4.482495	4.456009	4.422471	4.382080	4.335077	4.281728	4.222332	4.157207	4.086691	4.011129	3.930878	3.846295	3.757736	3.665551	3.570084	3.471663	3.370606	3.267214	3.161772	3.054546	2.945783	2.835711	2.724543	2.612467	2.499658	2.386270	2.272441	2.158293	2.043930	1.929445	1.814916	1.700405	1.585968	1.471644	1.357465	1.243455	1.129626	1.015986	0.902534	0.789263	0.676162	0.563216	0.450404	0.337702	0.225086	0.112529	0.000000	
0.000000	0.115252	0.230542	0.345910	0.461393	0.577026	0.692842	0.808871	0.925141	1.041673	1.158484	1.275587	1.392985	1.510677	1.628653	1.746893	1.865369	1.984040	2.102854	2.221747	2.340640	2.459441	2.578039	2.696309	2.814107	2.931269	3.047613	3.162935	3.277012	3.389596	3.500423	3.609202	3.715625	3.819362	3.920066	4.017372	4.110902	4.200266	4.285067	4.364904	4.439379	4.508097	4.570679	4.626762	4.676007	4.718106	4.752787	4.779817	4.799012	4.810236	4.813406	4.808493	4.795526	4.774584	4.745802	4.709363	4.665498	4.614477	4.556607	4.492225	4.421693	4.345388	4.263703	4.177035	4.085783	3.990343	3.891103	3.788439	3.682715	3.574276	3.463451	3.350546	3.235850	3.119626	3.002121	2.883556	2.764133	2.644033	2.523418	2.402431	2.281197	2.159824	2.038403	1.917013	1.795716	1.674564	1.553596	1.432840	1.312315	1.192031	1.071989	0.952186	0.832608	0.713241	0.594062	0.475046	0.356163	0.237384	0.118675	0.000000	
0.000000	0.121148	0.242342	0.363626	0.485043	0.606636	0.728443	0.850502	0.972843	1.095497	1.218484	1.341824	1.465526	1.589593	1.714019	1.838790	1.963881	2.089255	2.214862	2.340640	2.466513	2.592386	2.718148	2.843673	2.968809	3.093390	3.217224	3.340099	3.461776	3.581995	3.700471	3.816894	3.930931	4.042223	4.150393	4.255041	4.355750	4.452091	4.543620	4.629893	4.710460	4.784881	4.852725	4.913584	4.967069	5.012833	5.050561	5.079990	5.100907	5.113156	5.116642	5.111333	5.097259	5.074514	5.043252	5.003684	4.956072	4.900728	4.838000	4.768272	4.691951	4.609469	4.521262	4.427778	4.329461	4.226752	4.120078	4.009856	3.896482	3.780335	3.661767	3.541114	3.418681	3.294754	3.169591	3.043428	2.916475	2.788923	2.660939	2.532669	2.404242	2.275765	2.147332	2.019017	1.890883	1.762978	1.635337	1.507985	1.380935	1.254193	1.127755	1.001612	0.875744	0.750132	0.624745	0.499554	0.374522	0.249612	0.124785	0.000000	
0.000000	0.127000	0.254052	0.381209	0.508519	0.636032	0.763794	0.891849	1.020234	1.148986	1.278133	1.407700	1.537702	1.668149	1.799041	1.930368	2.062111	2.194236	2.326699	2.459441	2.592386	2.725441	2.858497	2.991423	3.124069	3.256259	3.387798	3.518460	3.647999	3.776138	3.902574	4.026974	4.148982	4.268209	4.384244	4.496650	4.604970	4.708727	4.807432	4.900586	4.987689	5.068242	5.141761	5.207778	5.265857	5.315595	5.356636	5.388676	5.411471	5.424841	5.428676	5.422938	5.407665	5.382962	5.349010	5.306048	5.254381	5.194363	5.126394	5.050910	4.968375	4.879273	4.784100	4.683354	4.577534	4.467126	4.352605	4.234426	4.113026	3.988812	3.862172	3.733461	3.603009	3.471118	3.338063	3.204089	3.069418	2.934246	2.798746	2.663066	2.527336	2.391664	2.256142	2.120842	1.985823	1.851128	1.716790	1.582827	1.449248	1.316051	1.183228	1.050761	0.918627	0.786796	0.655234	0.523902	0.392758	0.261758	0.130855	0.000000	
0.000000	0.132800	0.265659	0.398637	0.531792	0.665180	0.798854	0.932865	1.067259	1.202080	1.337363	1.473140	1.609434	1.746261	1.883628	2.021532	2.159958	2.298881	2.438260	2.578039	2.718148	2.858497	2.998976	3.139457	3.279784	3.419782	3.559247	3.697948	3.835624	3.971986	4.106712	4.239450	4.369814	4.497389	4.621724	4.742347	4.858753	4.970418	5.076796	5.177335	5.271469	5.358640	5.438297	5.509913	5.572985	5.627056	5.671714	5.706610	5.731462	5.746062	5.750283	5.744083	5.727501	5.700664	5.663777	5.617121	5.561042	5.495952	5.422305	5.340601	5.251367	5.155151	5.052511	4.944008	4.830195	4.711614	4.588789	4.462220	4.332382	4.199720	4.064648	3.927550	3.788777	3.648649	3.507453	3.365449	3.222863	3.079900	2.936733	2.793515	2.650373	2.507416	2.364730	2.222386	2.080437	1.938923	1.797868	1.657286	1.517178	1.377537	1.238345	1.099578	0.961206	0.823192	0.685492	0.548062	0.410851	0.273807	0.136875	0.000000	
